Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Risk_Classification
TX0000006841,UAE,1491370.559,Cryptocurrency,2013-10-13 0:00,Person_9969,Luxury Goods,USA,FALSE,Illegal,5,1,Bank_152,1
TX0000004937,South Africa,4987538.369,Cryptocurrency,2013-07-25 16:00,Person_4708,Casinos,USA,FALSE,Illegal,6,2,Bank_24,1
TX0000002605,Switzerland,1135687.897,Cryptocurrency,2013-04-19 12:00,Person_7500,Finance,South Africa,FALSE,Legal,4,7,Bank_339,0
TX0000008895,South Africa,4791683.337,Cash Withdrawal,2014-01-06 14:00,Person_3221,Real Estate,India,FALSE,Legal,0,2,Bank_317,0
TX0000005699,UK,1738288.901,Cash Withdrawal,2013-08-26 10:00,Person_6206,Oil & Gas,Russia,FALSE,Illegal,2,8,Bank_241,0
TX0000002363,Switzerland,323739.9351,Property Purchase,2013-04-09 10:00,Person_6620,Finance,South Africa,FALSE,Illegal,6,3,Bank_127,1
TX0000006722,USA,4342523.751,Stocks Transfer,2013-10-08 1:00,Person_2131,Real Estate,Russia,FALSE,Legal,0,7,Bank_136,0
TX0000000699,UK,4877688.115,Stocks Transfer,2013-01-30 2:00,Person_2614,Oil & Gas,India,FALSE,Illegal,1,0,Bank_482,0
TX0000002771,Russia,1933798.56,Offshore Transfer,2013-04-26 10:00,Person_9889,Arms Trade,Switzerland,FALSE,Illegal,7,3,Bank_346,1
TX0000002001,UK,1666232.633,Cash Withdrawal,2013-03-25 8:00,Person_3193,Construction,South Africa,TRUE,Illegal,5,4,Bank_49,1
TX0000004047,Russia,4851952.085,Stocks Transfer,2013-06-18 14:00,Person_8061,Arms Trade,Russia,FALSE,Illegal,2,0,Bank_100,0
TX0000003346,Switzerland,2058837.477,Cryptocurrency,2013-05-20 9:00,Person_7759,Finance,USA,FALSE,Illegal,6,8,Bank_36,1
TX0000007200,South Africa,1296491.149,Cryptocurrency,2013-10-27 23:00,Person_2300,Oil & Gas,UAE,FALSE,Illegal,6,1,Bank_445,1
TX0000001601,USA,405165.1865,Stocks Transfer,2013-03-08 16:00,Person_2986,Luxury Goods,UAE,FALSE,Illegal,4,3,Bank_237,0
TX0000002262,UK,2050428.601,Offshore Transfer,2013-04-05 5:00,Person_9210,Finance,India,FALSE,Legal,3,6,Bank_122,0
TX0000000446,Switzerland,4184756.829,Cash Withdrawal,2013-01-19 13:00,Person_4325,Real Estate,USA,FALSE,Illegal,1,2,Bank_266,0
TX0000003103,India,4953218.252,Offshore Transfer,2013-05-10 6:00,Person_8543,Construction,Singapore,FALSE,Illegal,6,6,Bank_193,1
TX0000005544,UK,1357429.594,Stocks Transfer,2013-08-19 23:00,Person_603,Construction,UAE,FALSE,Illegal,0,2,Bank_319,0
TX0000001464,UAE,182671.9514,Offshore Transfer,2013-03-02 23:00,Person_9973,Luxury Goods,Singapore,FALSE,Legal,7,6,Bank_257,1
TX0000000773,UAE,2927496.069,Offshore Transfer,2013-02-02 4:00,Person_8913,Real Estate,China,FALSE,Illegal,6,2,Bank_102,1
TX0000007175,South Africa,60625.76758,Cryptocurrency,2013-10-26 22:00,Person_7229,Casinos,Russia,FALSE,Illegal,6,2,Bank_498,1
TX0000009586,Switzerland,1963664.4,Stocks Transfer,2014-02-04 9:00,Person_6697,Construction,Brazil,FALSE,Illegal,3,8,Bank_58,0
TX0000006451,Brazil,4008662.804,Property Purchase,2013-09-26 18:00,Person_3502,Arms Trade,Brazil,FALSE,Illegal,6,3,Bank_383,1
TX0000000314,Russia,1610843.737,Cryptocurrency,2013-01-14 1:00,Person_116,Construction,Singapore,FALSE,Illegal,6,4,Bank_315,1
TX0000004610,Brazil,2862598.061,Cash Withdrawal,2013-07-12 1:00,Person_6105,Oil & Gas,India,FALSE,Illegal,3,7,Bank_260,0
TX0000009952,Russia,1334855.038,Cash Withdrawal,2014-02-19 15:00,Person_6816,Luxury Goods,UK,FALSE,Legal,2,3,Bank_14,0
TX0000007379,Singapore,3638585.304,Offshore Transfer,2013-11-04 10:00,Person_9826,Casinos,Switzerland,FALSE,Illegal,5,2,Bank_56,1
TX0000002223,USA,1762514.373,Property Purchase,2013-04-03 14:00,Person_2394,Casinos,Russia,TRUE,Legal,5,0,Bank_398,1
TX0000002692,India,3892170.188,Cryptocurrency,2013-04-23 3:00,Person_446,Oil & Gas,China,FALSE,Illegal,4,1,Bank_211,0
TX0000007632,Russia,3492177.585,Offshore Transfer,2013-11-14 23:00,Person_3154,Construction,Brazil,FALSE,Illegal,6,1,Bank_90,1
TX0000002159,USA,2081799.275,Offshore Transfer,2013-03-31 22:00,Person_664,Luxury Goods,Switzerland,FALSE,Illegal,6,6,Bank_350,1
TX0000004479,China,651408.8473,Cryptocurrency,2013-07-06 14:00,Person_1772,Real Estate,Russia,FALSE,Legal,5,0,Bank_236,1
TX0000009889,China,529169.9968,Offshore Transfer,2014-02-17 0:00,Person_2352,Real Estate,South Africa,TRUE,Legal,8,6,Bank_235,1
TX0000001203,Singapore,1465911.68,Cryptocurrency,2013-02-20 2:00,Person_3529,Oil & Gas,India,TRUE,Legal,4,2,Bank_369,0
TX0000002999,Brazil,2615777.142,Stocks Transfer,2013-05-05 22:00,Person_6942,Casinos,Russia,FALSE,Illegal,6,9,Bank_246,1
TX0000005454,Russia,1235814.519,Cash Withdrawal,2013-08-16 5:00,Person_6751,Oil & Gas,Brazil,FALSE,Illegal,5,5,Bank_226,1
TX0000005531,Singapore,1301317.247,Cash Withdrawal,2013-08-19 10:00,Person_5860,Real Estate,India,FALSE,Legal,1,8,Bank_204,0
TX0000004709,South Africa,3209027.244,Property Purchase,2013-07-16 4:00,Person_1804,Real Estate,South Africa,FALSE,Legal,3,8,Bank_433,0
TX0000000493,India,247725.0436,Offshore Transfer,2013-01-21 12:00,Person_6346,Oil & Gas,UK,FALSE,Illegal,4,8,Bank_163,0
TX0000005395,India,4986212.01,Cash Withdrawal,2013-08-13 18:00,Person_196,Construction,UK,FALSE,Illegal,0,1,Bank_353,0
TX0000009741,Singapore,1922535.428,Property Purchase,2014-02-10 20:00,Person_5704,Real Estate,China,FALSE,Illegal,6,5,Bank_123,1
TX0000009100,China,2808252.668,Cash Withdrawal,2014-01-15 3:00,Person_2535,Casinos,Singapore,TRUE,Illegal,5,9,Bank_57,1
TX0000006115,Switzerland,2557140.411,Stocks Transfer,2013-09-12 18:00,Person_691,Arms Trade,Switzerland,FALSE,Legal,1,3,Bank_235,0
TX0000004148,UAE,1329488.491,Cash Withdrawal,2013-06-22 19:00,Person_9309,Construction,USA,FALSE,Legal,1,7,Bank_74,0
TX0000006698,China,2152373.331,Property Purchase,2013-10-07 1:00,Person_561,Real Estate,USA,FALSE,Illegal,6,5,Bank_403,1
TX0000008504,South Africa,3722365.595,Property Purchase,2013-12-21 7:00,Person_5981,Construction,Russia,TRUE,Illegal,10,4,Bank_423,1
TX0000009766,Brazil,1576086.481,Stocks Transfer,2014-02-11 21:00,Person_8943,Real Estate,Brazil,FALSE,Illegal,0,1,Bank_237,0
TX0000000857,Singapore,4039872.976,Cash Withdrawal,2013-02-05 16:00,Person_9511,Luxury Goods,China,FALSE,Illegal,5,3,Bank_437,1
TX0000006330,USA,4266323.074,Stocks Transfer,2013-09-21 17:00,Person_9956,Finance,India,FALSE,Illegal,2,8,Bank_145,0
TX0000003403,UK,1934070.343,Cash Withdrawal,2013-05-22 18:00,Person_7713,Finance,USA,TRUE,Illegal,4,7,Bank_424,0
TX0000003844,USA,4698313.975,Property Purchase,2013-06-10 3:00,Person_9102,Casinos,South Africa,TRUE,Legal,6,3,Bank_398,1
TX0000007923,India,2185974.748,Cryptocurrency,2013-11-27 2:00,Person_635,Arms Trade,China,TRUE,Illegal,8,2,Bank_468,1
TX0000009834,UAE,3294854.689,Stocks Transfer,2014-02-14 17:00,Person_7875,Real Estate,China,FALSE,Illegal,5,8,Bank_444,1
TX0000008308,USA,1355033.66,Offshore Transfer,2013-12-13 3:00,Person_7132,Finance,India,FALSE,Legal,2,1,Bank_388,0
TX0000000531,South Africa,4126912.549,Cash Withdrawal,2013-01-23 2:00,Person_2293,Luxury Goods,Switzerland,FALSE,Illegal,1,2,Bank_496,0
TX0000004440,India,265601.024,Cryptocurrency,2013-07-04 23:00,Person_527,Casinos,South Africa,TRUE,Legal,8,9,Bank_320,1
TX0000006004,Singapore,2001770.684,Stocks Transfer,2013-09-08 3:00,Person_8496,Oil & Gas,USA,FALSE,Legal,1,2,Bank_416,0
TX0000008941,UK,1183906.637,Offshore Transfer,2014-01-08 12:00,Person_4596,Arms Trade,Switzerland,FALSE,Illegal,7,9,Bank_179,1
TX0000005145,USA,3362624.507,Stocks Transfer,2013-08-03 8:00,Person_755,Oil & Gas,India,FALSE,Illegal,2,7,Bank_335,0
TX0000004621,UAE,254332.2678,Stocks Transfer,2013-07-12 12:00,Person_8359,Real Estate,Brazil,FALSE,Illegal,2,6,Bank_41,0
TX0000002400,USA,494545.2616,Cryptocurrency,2013-04-10 23:00,Person_1288,Construction,UK,TRUE,Illegal,5,0,Bank_54,1
TX0000002637,South Africa,4927776.738,Stocks Transfer,2013-04-20 20:00,Person_8058,Real Estate,Russia,FALSE,Illegal,4,4,Bank_352,0
TX0000007857,China,2561678.633,Cash Withdrawal,2013-11-24 8:00,Person_6610,Finance,Russia,FALSE,Illegal,3,2,Bank_66,0
TX0000006994,Brazil,3290487.5,Stocks Transfer,2013-10-19 9:00,Person_97,Finance,Russia,FALSE,Illegal,5,4,Bank_41,1
TX0000005706,Singapore,448558.3172,Stocks Transfer,2013-08-26 17:00,Person_13,Luxury Goods,South Africa,FALSE,Legal,3,8,Bank_155,0
TX0000008105,Russia,3948166.599,Offshore Transfer,2013-12-04 16:00,Person_3494,Arms Trade,Singapore,FALSE,Illegal,8,7,Bank_234,1
TX0000001895,India,521957.4717,Offshore Transfer,2013-03-20 22:00,Person_8791,Real Estate,Brazil,FALSE,Legal,3,6,Bank_473,0
TX0000007244,South Africa,1596241.416,Cryptocurrency,2013-10-29 19:00,Person_5197,Arms Trade,India,FALSE,Illegal,7,5,Bank_162,1
TX0000006701,China,2673271.774,Property Purchase,2013-10-07 4:00,Person_3423,Finance,China,FALSE,Legal,3,9,Bank_337,0
TX0000005171,India,3463668.789,Stocks Transfer,2013-08-04 10:00,Person_5935,Real Estate,China,TRUE,Illegal,5,9,Bank_265,1
TX0000001712,China,2410682.232,Stocks Transfer,2013-03-13 7:00,Person_5832,Luxury Goods,Singapore,FALSE,Illegal,4,5,Bank_441,0
TX0000001462,UK,3885071.373,Cash Withdrawal,2013-03-02 21:00,Person_3909,Real Estate,USA,FALSE,Illegal,1,3,Bank_457,0
TX0000000421,Russia,4242246.921,Cash Withdrawal,2013-01-18 12:00,Person_6230,Real Estate,Russia,FALSE,Illegal,2,8,Bank_483,0
TX0000006869,Russia,1269674.319,Stocks Transfer,2013-10-14 4:00,Person_7449,Real Estate,South Africa,FALSE,Illegal,1,2,Bank_325,0
TX0000005756,USA,4297007.571,Offshore Transfer,2013-08-28 19:00,Person_5739,Construction,Russia,FALSE,Legal,3,1,Bank_85,0
TX0000002708,Singapore,163387.5454,Offshore Transfer,2013-04-23 19:00,Person_243,Real Estate,UAE,FALSE,Illegal,7,9,Bank_290,1
TX0000003196,India,3134132.759,Stocks Transfer,2013-05-14 3:00,Person_860,Luxury Goods,Russia,FALSE,Illegal,4,4,Bank_324,0
TX0000006837,UK,3111684.835,Cash Withdrawal,2013-10-12 20:00,Person_5428,Arms Trade,India,FALSE,Illegal,1,3,Bank_452,0
TX0000004762,UK,3603153.599,Cryptocurrency,2013-07-18 9:00,Person_8813,Arms Trade,UK,FALSE,Illegal,3,1,Bank_224,0
TX0000008380,UAE,4154565.749,Cryptocurrency,2013-12-16 3:00,Person_1222,Construction,South Africa,TRUE,Legal,5,0,Bank_377,1
TX0000004905,India,3743583.839,Stocks Transfer,2013-07-24 8:00,Person_1389,Casinos,UAE,FALSE,Illegal,3,7,Bank_35,0
TX0000001792,UAE,4205269.358,Property Purchase,2013-03-16 15:00,Person_1874,Finance,USA,FALSE,Illegal,7,4,Bank_53,1
TX0000000996,Singapore,1655295.141,Offshore Transfer,2013-02-11 11:00,Person_4706,Arms Trade,Singapore,FALSE,Illegal,7,9,Bank_335,1
TX0000007184,Brazil,4659105.831,Property Purchase,2013-10-27 7:00,Person_4023,Oil & Gas,Singapore,FALSE,Illegal,6,1,Bank_394,1
TX0000007246,Russia,3624886.394,Cryptocurrency,2013-10-29 21:00,Person_7368,Oil & Gas,Singapore,TRUE,Illegal,8,8,Bank_428,1
TX0000004976,India,2805147.553,Cryptocurrency,2013-07-27 7:00,Person_6281,Construction,India,FALSE,Legal,3,6,Bank_292,0
TX0000003967,UK,2789129.395,Property Purchase,2013-06-15 6:00,Person_6076,Casinos,India,TRUE,Illegal,8,3,Bank_287,1
TX0000005310,Brazil,4609675.658,Offshore Transfer,2013-08-10 5:00,Person_5765,Arms Trade,India,FALSE,Illegal,7,4,Bank_308,1
TX0000002336,India,4228357.47,Offshore Transfer,2013-04-08 7:00,Person_360,Arms Trade,Singapore,FALSE,Illegal,6,5,Bank_335,1
TX0000002670,Russia,1211223.813,Cash Withdrawal,2013-04-22 5:00,Person_9151,Finance,Russia,FALSE,Legal,1,4,Bank_438,0
TX0000007683,USA,1478800.218,Offshore Transfer,2013-11-17 2:00,Person_9738,Luxury Goods,Singapore,TRUE,Legal,5,8,Bank_363,1
TX0000006435,UK,3325583.466,Stocks Transfer,2013-09-26 2:00,Person_7859,Real Estate,Singapore,FALSE,Illegal,1,2,Bank_382,0
TX0000006341,South Africa,3763650.63,Cryptocurrency,2013-09-22 4:00,Person_6360,Oil & Gas,India,TRUE,Illegal,9,4,Bank_254,1
TX0000002138,China,3779809.453,Cash Withdrawal,2013-03-31 1:00,Person_4626,Oil & Gas,China,FALSE,Illegal,3,5,Bank_417,0
TX0000009297,China,1479091.716,Property Purchase,2014-01-23 8:00,Person_3803,Oil & Gas,Switzerland,FALSE,Illegal,6,7,Bank_398,1
TX0000000724,UAE,4063112.834,Property Purchase,2013-01-31 3:00,Person_9168,Arms Trade,India,TRUE,Illegal,9,6,Bank_396,1
TX0000003597,China,119046.7352,Cash Withdrawal,2013-05-30 20:00,Person_9177,Luxury Goods,South Africa,FALSE,Legal,2,3,Bank_215,0
TX0000002939,UAE,3136272.228,Cryptocurrency,2013-05-03 10:00,Person_5851,Arms Trade,South Africa,FALSE,Illegal,10,4,Bank_433,1
TX0000005004,China,363452.2251,Stocks Transfer,2013-07-28 11:00,Person_7744,Luxury Goods,Brazil,FALSE,Illegal,4,6,Bank_328,0
TX0000006539,USA,3005186.09,Offshore Transfer,2013-09-30 10:00,Person_7511,Arms Trade,UK,TRUE,Legal,7,8,Bank_37,1
TX0000001006,UAE,2789739.473,Stocks Transfer,2013-02-11 21:00,Person_1152,Casinos,India,TRUE,Illegal,7,6,Bank_312,1
TX0000000224,China,1972848.254,Cryptocurrency,2013-01-10 7:00,Person_7901,Construction,Switzerland,TRUE,Illegal,7,9,Bank_174,1
TX0000007233,Switzerland,810651.9238,Cash Withdrawal,2013-10-29 8:00,Person_2483,Finance,Russia,FALSE,Illegal,4,9,Bank_13,0
TX0000000551,India,4483448.276,Stocks Transfer,2013-01-23 22:00,Person_4290,Real Estate,UAE,FALSE,Illegal,3,5,Bank_317,0
TX0000004318,India,3126324.1,Property Purchase,2013-06-29 21:00,Person_2924,Oil & Gas,Singapore,FALSE,Illegal,6,7,Bank_114,1
TX0000006032,Brazil,2527813.288,Cash Withdrawal,2013-09-09 7:00,Person_9125,Luxury Goods,South Africa,FALSE,Illegal,5,7,Bank_253,1
TX0000002348,UK,1760220.355,Cryptocurrency,2013-04-08 19:00,Person_8526,Casinos,Brazil,TRUE,Illegal,8,7,Bank_444,1
TX0000001847,Brazil,214521.0785,Cash Withdrawal,2013-03-18 22:00,Person_4412,Oil & Gas,Russia,FALSE,Illegal,5,3,Bank_201,1
TX0000008767,USA,4123335.905,Cryptocurrency,2014-01-01 6:00,Person_3604,Arms Trade,Brazil,TRUE,Illegal,9,7,Bank_427,1
TX0000006684,India,2931025.56,Cryptocurrency,2013-10-06 11:00,Person_9010,Oil & Gas,Singapore,FALSE,Illegal,6,6,Bank_73,1
TX0000008952,Switzerland,3507624.225,Property Purchase,2014-01-08 23:00,Person_3200,Construction,Singapore,FALSE,Illegal,5,8,Bank_312,1
TX0000007608,Russia,2015076.047,Property Purchase,2013-11-13 23:00,Person_6778,Oil & Gas,UAE,FALSE,Legal,6,5,Bank_217,1
TX0000006304,China,2633182.009,Cryptocurrency,2013-09-20 15:00,Person_5548,Real Estate,Brazil,TRUE,Legal,6,0,Bank_52,1
TX0000005468,China,1066398.762,Property Purchase,2013-08-16 19:00,Person_8101,Oil & Gas,Russia,FALSE,Illegal,8,8,Bank_269,1
TX0000003877,India,4983375.568,Property Purchase,2013-06-11 12:00,Person_2952,Real Estate,USA,FALSE,Legal,2,3,Bank_32,0
TX0000007006,USA,2172708.529,Property Purchase,2013-10-19 21:00,Person_7436,Luxury Goods,UK,FALSE,Illegal,7,9,Bank_427,1
TX0000004570,UK,4451683.658,Offshore Transfer,2013-07-10 9:00,Person_9881,Luxury Goods,UK,TRUE,Legal,4,4,Bank_227,0
TX0000007871,South Africa,503109.6236,Stocks Transfer,2013-11-24 22:00,Person_2037,Luxury Goods,South Africa,FALSE,Illegal,3,1,Bank_177,0
TX0000006503,Singapore,2148714.938,Cryptocurrency,2013-09-28 22:00,Person_1732,Finance,UK,FALSE,Legal,4,2,Bank_11,0
TX0000005376,South Africa,3971816.219,Cash Withdrawal,2013-08-12 23:00,Person_5851,Luxury Goods,UK,FALSE,Illegal,3,0,Bank_120,0
TX0000001377,Brazil,2513981.043,Offshore Transfer,2013-02-27 8:00,Person_2129,Real Estate,China,FALSE,Legal,6,7,Bank_205,1
TX0000006488,Switzerland,2213261.605,Cash Withdrawal,2013-09-28 7:00,Person_214,Arms Trade,UAE,FALSE,Legal,1,7,Bank_439,0
TX0000002327,India,1819993.761,Stocks Transfer,2013-04-07 22:00,Person_7695,Oil & Gas,India,FALSE,Legal,0,7,Bank_208,0
TX0000005901,Brazil,1859900.387,Stocks Transfer,2013-09-03 20:00,Person_5659,Arms Trade,India,FALSE,Legal,3,6,Bank_426,0
TX0000009043,Brazil,4199556.207,Cryptocurrency,2014-01-12 18:00,Person_1351,Real Estate,Brazil,FALSE,Illegal,5,5,Bank_94,1
TX0000004813,China,2980810.777,Stocks Transfer,2013-07-20 12:00,Person_166,Finance,South Africa,FALSE,Illegal,3,7,Bank_261,0
TX0000000190,China,1537624.472,Cryptocurrency,2013-01-08 21:00,Person_8177,Arms Trade,USA,FALSE,Legal,7,8,Bank_219,1
TX0000006167,Russia,2967954.92,Property Purchase,2013-09-14 22:00,Person_2176,Casinos,UK,FALSE,Legal,6,6,Bank_259,1
TX0000008517,USA,1973041.291,Cash Withdrawal,2013-12-21 20:00,Person_5574,Arms Trade,UAE,FALSE,Illegal,3,9,Bank_255,0
TX0000008046,USA,2298669.04,Cash Withdrawal,2013-12-02 5:00,Person_2560,Real Estate,Brazil,TRUE,Legal,1,7,Bank_188,0
TX0000008347,Russia,848364.9049,Cryptocurrency,2013-12-14 18:00,Person_5985,Casinos,Brazil,FALSE,Illegal,8,4,Bank_104,1
TX0000007936,South Africa,1042546.419,Offshore Transfer,2013-11-27 15:00,Person_7071,Casinos,USA,FALSE,Legal,6,9,Bank_384,1
TX0000007470,Singapore,2796098.149,Cash Withdrawal,2013-11-08 5:00,Person_382,Oil & Gas,Singapore,FALSE,Illegal,0,0,Bank_333,0
TX0000008663,UAE,1691885.183,Offshore Transfer,2013-12-27 22:00,Person_9594,Arms Trade,UK,FALSE,Illegal,4,2,Bank_273,0
TX0000001206,South Africa,4311000.162,Cryptocurrency,2013-02-20 5:00,Person_9938,Finance,China,FALSE,Legal,4,2,Bank_144,0
TX0000002200,Singapore,4881523.667,Offshore Transfer,2013-04-02 15:00,Person_8105,Arms Trade,Singapore,FALSE,Illegal,4,0,Bank_427,0
TX0000002230,China,3709194.168,Property Purchase,2013-04-03 21:00,Person_7296,Real Estate,Russia,FALSE,Illegal,7,1,Bank_282,1
TX0000001458,UK,290455.6527,Cryptocurrency,2013-03-02 17:00,Person_9241,Real Estate,South Africa,FALSE,Illegal,6,4,Bank_316,1
TX0000005483,South Africa,1977134.386,Cryptocurrency,2013-08-17 10:00,Person_9227,Oil & Gas,USA,TRUE,Illegal,8,3,Bank_443,1
TX0000002433,UAE,2976594.822,Stocks Transfer,2013-04-12 8:00,Person_7575,Finance,Russia,TRUE,Legal,3,4,Bank_279,0
TX0000008466,Switzerland,3901743.524,Cash Withdrawal,2013-12-19 17:00,Person_6104,Real Estate,Russia,FALSE,Illegal,2,0,Bank_101,0
TX0000003897,UAE,1358741.481,Offshore Transfer,2013-06-12 8:00,Person_7550,Finance,Singapore,TRUE,Illegal,9,4,Bank_290,1
TX0000003052,Switzerland,3365212.438,Cash Withdrawal,2013-05-08 3:00,Person_5720,Finance,Brazil,FALSE,Illegal,2,3,Bank_90,0
TX0000008783,Brazil,4243939.154,Offshore Transfer,2014-01-01 22:00,Person_5703,Casinos,UAE,FALSE,Illegal,7,0,Bank_62,1
TX0000009014,UK,4623272.641,Cash Withdrawal,2014-01-11 13:00,Person_4724,Construction,India,FALSE,Legal,0,7,Bank_409,0
TX0000002264,India,3551551.432,Offshore Transfer,2013-04-05 7:00,Person_9373,Arms Trade,USA,FALSE,Illegal,7,7,Bank_346,1
TX0000001535,China,1672020.68,Property Purchase,2013-03-05 22:00,Person_5212,Casinos,Singapore,FALSE,Illegal,7,8,Bank_46,1
TX0000001817,USA,1501633.453,Cash Withdrawal,2013-03-17 16:00,Person_3200,Construction,Russia,TRUE,Illegal,4,3,Bank_75,0
TX0000004194,UK,4349688.881,Offshore Transfer,2013-06-24 17:00,Person_3032,Construction,India,FALSE,Illegal,5,6,Bank_406,1
TX0000005678,India,3077337.296,Property Purchase,2013-08-25 13:00,Person_2143,Finance,Switzerland,FALSE,Legal,2,9,Bank_114,0
TX0000004226,Switzerland,2452840.074,Cryptocurrency,2013-06-26 1:00,Person_1602,Casinos,USA,FALSE,Illegal,5,9,Bank_285,1
TX0000001073,Russia,959217.6626,Cryptocurrency,2013-02-14 16:00,Person_287,Construction,Brazil,FALSE,Legal,4,0,Bank_454,0
TX0000008514,USA,1853091.1,Property Purchase,2013-12-21 17:00,Person_6313,Arms Trade,UAE,FALSE,Illegal,5,1,Bank_408,1
TX0000001885,UAE,923721.1295,Cryptocurrency,2013-03-20 12:00,Person_7492,Arms Trade,USA,FALSE,Legal,6,3,Bank_168,1
TX0000000981,South Africa,3641259.705,Cash Withdrawal,2013-02-10 20:00,Person_5487,Arms Trade,UAE,FALSE,Illegal,5,6,Bank_480,1
TX0000005989,UAE,3359933.983,Cryptocurrency,2013-09-07 12:00,Person_9492,Casinos,South Africa,FALSE,Illegal,6,0,Bank_416,1
TX0000004436,Switzerland,2939856.236,Offshore Transfer,2013-07-04 19:00,Person_5818,Luxury Goods,UK,TRUE,Illegal,7,8,Bank_283,1
TX0000000556,South Africa,1967731.659,Cryptocurrency,2013-01-24 3:00,Person_49,Real Estate,Singapore,FALSE,Illegal,7,7,Bank_499,1
TX0000007584,China,3302834.631,Offshore Transfer,2013-11-12 23:00,Person_1551,Finance,Brazil,TRUE,Legal,8,7,Bank_432,1
TX0000009850,India,2476270.434,Cash Withdrawal,2014-02-15 9:00,Person_4967,Luxury Goods,India,FALSE,Legal,0,1,Bank_419,0
TX0000002242,Switzerland,2757990.042,Cryptocurrency,2013-04-04 9:00,Person_8991,Casinos,India,FALSE,Illegal,5,6,Bank_422,1
TX0000006599,USA,2315338.39,Stocks Transfer,2013-10-02 22:00,Person_8221,Arms Trade,India,FALSE,Illegal,4,7,Bank_400,0
TX0000002419,India,538147.5606,Property Purchase,2013-04-11 18:00,Person_1557,Finance,India,TRUE,Illegal,3,0,Bank_334,0
TX0000000067,USA,1904412.45,Offshore Transfer,2013-01-03 18:00,Person_9544,Arms Trade,India,FALSE,Illegal,4,0,Bank_187,0
TX0000007001,India,1485580.585,Cryptocurrency,2013-10-19 16:00,Person_7023,Casinos,South Africa,FALSE,Illegal,6,7,Bank_455,1
TX0000001757,Switzerland,2282102.896,Cryptocurrency,2013-03-15 4:00,Person_7807,Construction,Russia,FALSE,Illegal,4,0,Bank_429,0
TX0000001264,South Africa,1982818.223,Offshore Transfer,2013-02-22 15:00,Person_5350,Real Estate,India,TRUE,Illegal,6,2,Bank_416,1
TX0000006005,Brazil,861640.2954,Cash Withdrawal,2013-09-08 4:00,Person_4836,Arms Trade,India,FALSE,Illegal,2,0,Bank_67,0
TX0000007663,UK,2068874.795,Stocks Transfer,2013-11-16 6:00,Person_6934,Arms Trade,Singapore,FALSE,Illegal,1,5,Bank_452,0
TX0000000183,India,3769235.088,Property Purchase,2013-01-08 14:00,Person_9923,Finance,Brazil,TRUE,Illegal,7,9,Bank_210,1
TX0000003318,UK,682021.1248,Offshore Transfer,2013-05-19 5:00,Person_5018,Construction,India,FALSE,Illegal,6,6,Bank_87,1
TX0000007669,South Africa,3906599.846,Stocks Transfer,2013-11-16 12:00,Person_2903,Luxury Goods,China,FALSE,Illegal,4,4,Bank_64,0
TX0000007705,UAE,2283365.985,Cash Withdrawal,2013-11-18 0:00,Person_9264,Luxury Goods,Russia,FALSE,Illegal,5,5,Bank_466,1
TX0000008119,South Africa,3940604.667,Offshore Transfer,2013-12-05 6:00,Person_6714,Casinos,China,FALSE,Legal,6,3,Bank_28,1
TX0000001960,UK,1343298.845,Cash Withdrawal,2013-03-23 15:00,Person_3973,Real Estate,Russia,TRUE,Illegal,4,6,Bank_397,0
TX0000005204,China,2741257.958,Stocks Transfer,2013-08-05 19:00,Person_8676,Real Estate,India,FALSE,Illegal,2,3,Bank_373,0
TX0000003569,Russia,4318110.083,Cash Withdrawal,2013-05-29 16:00,Person_3048,Construction,Brazil,FALSE,Illegal,2,2,Bank_452,0
TX0000000164,UK,1202908.982,Offshore Transfer,2013-01-07 19:00,Person_881,Oil & Gas,USA,TRUE,Illegal,6,7,Bank_216,1
